"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/Jonger dan 5 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/5 tot 10 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/10 tot 15 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/15 tot 20 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/20 tot 25 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/25 tot 45 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/45 tot 65 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/65 tot 80 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/80 jaar of ouder (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Ongehuwd (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gehuwd (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gescheiden (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Verweduwd (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Nederlandse achtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Zeer sterk stedelijk (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Sterk stedelijk (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Matig stedelijk (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Weinig stedelijk (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Niet stedelijk (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Bevolkingsdichtheid (aantal inwoners per km²)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Nieuwvormingen (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van hart en vaatstelsel (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van ademhalingsstelsel (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Uitwendige doodsoorzaken (aantal)";"Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Overige doodsoorzaken (aantal)";"Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vestiging uit andere gemeente (aantal)";"Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vertrek naar andere gemeente (aantal)";"Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo (aantal)";"Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Verhuizingen/Verhuismobiliteit, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Inwoners op 31 december (aantal)";"Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei (aantal)";"Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei, relatief (per 1 000 inwoners)";"Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Gemiddeld aantal inwoners (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal aantal particuliere huishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens met kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Eenpersoonshuishoudens (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Huishoudens zonder kinderen (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Huishoudens met kinderen (%)";"Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (personen per 1 huishouden)"
"2018";"Broekhuizen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Bronckhorst";"   36352";"   18124";"   18228";"    1278";"    1671";"    2201";"    2456";"    1697";"    6021";"   12025";"    6871";"    2132";"     3.5";"     4.6";"     6.1";"     6.8";"     4.7";"    16.6";"    33.1";"    18.9";"     5.9";"    84.1";"    38.5";"    45.6";"   15111";"   16724";"    2058";"    2459";"   31202";"    31.9";"    53.6";"     6.6";"     7.9";"   34124";"    2228";"    1477";"     751";"      15";"      50";"      49";"      73";"     564";"    93.9";"     6.1";"     4.1";"     2.1";"     0.0";"     0.1";"     0.1";"     0.2";"     1.6";"       0";"       0";"       0";"   14520";"   21830";"     128";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   15520";"    4338";"    5821";"    5361";"    28.0";"    37.5";"    34.5";"    2.32"
"2018";"Brouwershaven";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Bruinisse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Brummen";"   20771";"   10281";"   10490";"     825";"     923";"    1147";"    1309";"    1050";"    3901";"    6521";"    3857";"    1238";"     4.0";"     4.4";"     5.5";"     6.3";"     5.1";"    18.8";"    31.4";"    18.6";"     6.0";"    81.1";"    36.6";"    44.4";"    8285";"    9774";"    1370";"    1342";"   17876";"    30.2";"    54.7";"     7.7";"     7.5";"   18341";"    2430";"    1237";"    1193";"      40";"      56";"      60";"     606";"     431";"    88.3";"    11.7";"     6.0";"     5.7";"     0.2";"     0.3";"     0.3";"     2.9";"     2.1";"       0";"       0";"    9180";"    5900";"    5700";"     248";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    9033";"    2586";"    3342";"    3105";"    28.6";"    37.0";"    34.4";"    2.27"
"2018";"Brunssum";"   28241";"   13818";"   14423";"    1085";"    1264";"    1328";"    1478";"    1283";"    5999";"    9085";"    4984";"    1735";"     3.8";"     4.5";"     4.7";"     5.2";"     4.5";"    21.2";"    32.2";"    17.6";"     6.1";"    72.5";"    31.5";"    41.1";"   11257";"   11818";"    2979";"    2187";"   24564";"    30.9";"    48.1";"    12.1";"     8.9";"   21424";"    6817";"    5307";"    1510";"     413";"     135";"      84";"      65";"     813";"    75.9";"    24.1";"    18.8";"     5.3";"     1.5";"     0.5";"     0.3";"     0.2";"     2.9";"    1010";"   16810";"    8760";"    1530";"     140";"    1637";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   13625";"    5176";"    4302";"    4147";"    38.0";"    31.6";"    30.4";"    2.04"
"2018";"Budel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Bunnik";"   15214";"    7530";"    7684";"     855";"     952";"     937";"     949";"     660";"    3049";"    4506";"    2395";"     911";"     5.6";"     6.3";"     6.2";"     6.2";"     4.3";"    20.0";"    29.6";"    15.7";"     6.0";"    85.2";"    45.0";"    40.2";"    6835";"    6676";"     900";"     803";"   12470";"    32.8";"    53.5";"     7.2";"     6.4";"   13292";"    1922";"    1133";"     789";"      86";"      79";"     100";"      19";"     505";"    87.4";"    12.6";"     7.4";"     5.2";"     0.6";"     0.5";"     0.7";"     0.1";"     3.3";"       0";"       0";"       0";"   11570";"    3650";"     412";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    6470";"    1981";"    2080";"    2409";"    30.6";"    32.1";"    37.2";"    2.33"
"2018";"Bunschoten";"   21266";"   10620";"   10646";"    1309";"    1462";"    1399";"    1436";"    1362";"    5576";"    5309";"    2733";"     680";"     6.2";"     6.9";"     6.6";"     6.8";"     6.4";"    26.2";"    25.0";"    12.9";"     3.2";"    73.6";"    45.8";"    27.9";"    8955";"   10490";"     968";"     853";"   17096";"    28.0";"    61.4";"     5.7";"     5.0";"   18997";"    2269";"    1214";"    1055";"      43";"      39";"      42";"     407";"     524";"    89.3";"    10.7";"     5.7";"     5.0";"     0.2";"     0.2";"     0.2";"     1.9";"     2.5";"       0";"    6930";"    6380";"    6710";"    1240";"     700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    8050";"    1965";"    2431";"    3654";"    24.4";"    30.2";"    45.4";"    2.61"
"2018";"Buren";"   26365";"   13219";"   13146";"    1201";"    1441";"    1598";"    1732";"    1272";"    5456";"    8542";"    4167";"     956";"     4.6";"     5.5";"     6.1";"     6.6";"     4.8";"    20.7";"    32.4";"    15.8";"     3.6";"    72.7";"    39.1";"    33.5";"   10937";"   12376";"    1651";"    1401";"   22125";"    30.3";"    55.9";"     7.5";"     6.3";"   24198";"    2167";"    1511";"     656";"      50";"      56";"      68";"      24";"     458";"    91.8";"     8.2";"     5.7";"     2.5";"     0.2";"     0.2";"     0.3";"     0.1";"     1.7";"       0";"       0";"       0";"    2080";"   24280";"     197";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   10783";"    2689";"    3884";"    4210";"    24.9";"    36.0";"    39.0";"    2.43"
"2018";"Bussum";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Capelle aan den IJssel";"   66854";"   32355";"   34499";"    3652";"    3820";"    3617";"    3790";"    3773";"   16073";"   19109";"   10022";"    2998";"     5.5";"     5.7";"     5.4";"     5.7";"     5.6";"    24.0";"    28.6";"    15.0";"     4.5";"    71.6";"    38.2";"    33.4";"   31816";"   25428";"    6156";"    3454";"   55765";"    37.2";"    45.6";"    11.0";"     6.2";"   43645";"   23209";"    7470";"   15739";"     999";"    2572";"    4605";"    1102";"    6461";"    65.3";"    34.7";"    11.2";"    23.5";"     1.5";"     3.8";"     6.9";"     1.6";"     9.7";"   20390";"   40440";"    6030";"       0";"       0";"    4728";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   30829";"   11539";"    8412";"   10878";"    37.4";"    27.3";"    35.3";"    2.14"
"2018";"Castricum";"   35608";"   17490";"   18118";"    1592";"    1699";"    2015";"    2330";"    1869";"    6723";"   10744";"    6422";"    2214";"     4.5";"     4.8";"     5.7";"     6.5";"     5.2";"    18.9";"    30.2";"    18.0";"     6.2";"    84.2";"    39.5";"    44.7";"   15606";"   15417";"    2481";"    2104";"   30302";"    34.0";"    50.9";"     8.2";"     6.9";"   31644";"    3964";"    2474";"    1490";"      39";"     109";"     157";"      83";"    1102";"    88.9";"    11.1";"     6.9";"     4.2";"     0.1";"     0.3";"     0.4";"     0.2";"     3.1";"       0";"   14640";"    4560";"   13220";"    3190";"     717";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   15585";"    5083";"    5078";"    5424";"    32.6";"    32.6";"    34.8";"    2.25"
"2018";"Chaam";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Coevorden";"   35299";"   17566";"   17733";"    1525";"    1785";"    2053";"    2250";"    1532";"    6919";"   10992";"    6216";"    2027";"     4.3";"     5.1";"     5.8";"     6.4";"     4.3";"    19.6";"    31.1";"    17.6";"     5.7";"    81.6";"    39.2";"    42.4";"   14525";"   15954";"    2434";"    2386";"   29936";"    30.6";"    53.3";"     8.1";"     8.0";"   32122";"    3177";"    1789";"    1388";"      23";"      52";"      88";"     157";"    1068";"    91.0";"     9.0";"     5.1";"     3.9";"     0.1";"     0.1";"     0.2";"     0.4";"     3.0";"       0";"     700";"    5800";"    6600";"   22200";"     119";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   15341";"    4714";"    5414";"    5213";"    30.7";"    35.3";"    34.0";"    2.25"
"2018";"Cothen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Cranendonck";"   20336";"   10207";"   10129";"     886";"    1024";"    1051";"    1158";"    1036";"    4184";"    6230";"    3737";"    1030";"     4.4";"     5.0";"     5.2";"     5.7";"     5.1";"    20.6";"    30.6";"    18.4";"     5.1";"    77.6";"    36.0";"    41.6";"    8392";"    9322";"    1451";"    1171";"   17375";"    31.3";"    53.7";"     8.4";"     6.7";"   17272";"    3064";"    2365";"     699";"      59";"      69";"      42";"      23";"     506";"    84.9";"    15.1";"    11.6";"     3.4";"     0.3";"     0.3";"     0.2";"     0.1";"     2.5";"       0";"       0";"    2410";"    9950";"    7970";"     266";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    8746";"    2463";"    3188";"    3095";"    28.2";"    36.5";"    35.4";"    2.29"
"2018";"Cromstrijen";"   12826";"    6347";"    6479";"     543";"     663";"     695";"     789";"     606";"    2588";"    4021";"    2335";"     586";"     4.2";"     5.2";"     5.4";"     6.2";"     4.7";"    20.2";"    31.4";"    18.2";"     4.6";"    77.8";"    37.3";"    40.5";"    4975";"    6228";"     898";"     725";"   10925";"    28.1";"    57.0";"     8.2";"     6.6";"   11877";"     949";"     565";"     384";"       7";"      24";"      60";"      13";"     280";"    92.6";"     7.4";"     4.4";"     3.0";"     0.1";"     0.2";"     0.5";"     0.1";"     2.2";"       0";"       0";"    2820";"    6460";"    3560";"     236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    5493";"    1533";"    2003";"    1957";"    27.9";"    36.5";"    35.6";"    2.31"
"2018";"Cuijk";"   24911";"   12408";"   12503";"    1170";"    1253";"    1375";"    1575";"    1375";"    5458";"    7552";"    4050";"    1103";"     4.7";"     5.0";"     5.5";"     6.3";"     5.5";"    21.9";"    30.3";"    16.3";"     4.4";"    73.2";"    37.4";"    35.8";"   11104";"   10649";"    1819";"    1339";"   21113";"    34.6";"    50.4";"     8.6";"     6.3";"   20071";"    4840";"    2429";"    2411";"     500";"     107";"     107";"     905";"     792";"    80.6";"    19.4";"     9.8";"     9.7";"     2.0";"     0.4";"     0.4";"     3.6";"     3.2";"       0";"       0";"   10420";"    6840";"    7660";"     487";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   10820";"    3333";"    3638";"    3849";"    30.8";"    33.6";"    35.6";"    2.28"
"2018";"Culemborg";"   28195";"   13969";"   14226";"    1417";"    1631";"    1777";"    1925";"    1428";"    6427";"    8553";"    3904";"    1133";"     5.0";"     5.8";"     6.3";"     6.8";"     5.1";"    22.8";"    30.3";"    13.8";"     4.0";"    71.8";"    41.1";"    30.7";"   13055";"   11475";"    2309";"    1356";"   23370";"    35.2";"    49.1";"     9.9";"     5.8";"   21809";"    6386";"    2489";"    3897";"    2023";"     143";"     386";"     396";"     949";"    77.4";"    22.6";"     8.8";"    13.8";"     7.2";"     0.5";"     1.4";"     1.4";"     3.4";"       0";"   13350";"   10680";"    3400";"     770";"     963";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   12100";"    3904";"    3565";"    4631";"    32.3";"    29.5";"    38.3";"    2.30"
"2018";"Dalen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Dalfsen";"   28242";"   14279";"   13963";"    1533";"    1536";"    1879";"    1959";"    1417";"    5802";"    8346";"    4349";"    1421";"     5.4";"     5.4";"     6.7";"     6.9";"     5.0";"    20.5";"    29.6";"    15.4";"     5.0";"    81.4";"    44.4";"    37.1";"   12275";"   13314";"    1152";"    1501";"   23294";"    31.5";"    57.2";"     4.9";"     6.4";"   26705";"    1537";"     932";"     605";"      10";"      32";"      36";"      11";"     516";"    94.6";"     5.4";"     3.3";"     2.1";"     0.0";"     0.1";"     0.1";"     0.0";"     1.8";"       0";"       0";"    3840";"   10660";"   13740";"     171";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   11232";"    2884";"    3853";"    4495";"    25.7";"    34.3";"    40.0";"    2.49"
"2018";"Dantumadeel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2018";"Dantumadiel";"   18904";"    9515";"    9389";"     952";"    1083";"    1133";"    1238";"    1017";"    3957";"    5501";"    3067";"     956";"     5.0";"     5.7";"     6.0";"     6.5";"     5.4";"    20.9";"    29.1";"    16.2";"     5.1";"    80.5";"    42.1";"    38.4";"    8066";"    8716";"     999";"    1123";"   15736";"    31.1";"    55.4";"     6.3";"     7.1";"   18107";"     797";"     403";"     394";"       5";"      13";"      20";"      11";"     345";"    95.8";"     4.2";"     2.1";"     2.1";"     0.0";"     0.1";"     0.1";"     0.1";"     1.8";"       0";"       0";"       0";"    8010";"   10890";"     223";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"    7745";"    2228";"    2552";"    2965";"    28.8";"    33.0";"    38.3";"    2.40"
"2018";"Delft";"  102253";"   54448";"   47805";"    4482";"    4202";"    4035";"    5979";"   14670";"   29114";"   23846";"   12030";"    3895";"     4.4";"     4.1";"     3.9";"     5.8";"    14.3";"    28.5";"    23.3";"    11.8";"     3.8";"    51.2";"    27.6";"    23.5";"   60307";"   30039";"    7782";"    4125";"   89534";"    53.2";"    33.6";"     8.7";"     4.6";"   66669";"   35584";"   14747";"   20837";"    1548";"    1736";"    2398";"    2602";"   12553";"    65.2";"    34.8";"    14.4";"    20.4";"     1.5";"     1.7";"     2.3";"     2.5";"    12.3";"   74070";"   21650";"    6300";"      10";"     220";"    4514";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"   58073";"   33248";"   12539";"   12286";"    57.3";"    21.6";"    21.2";"    1.74"
